,date,store_nbr,item_nbr,units,grain,day,wday,year,month,week,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,codesum_rev,extreme_weather,mild_weather
108,2012-04-18,15,45,94,15_45,18,2,2012,4,16,13,70.0,36.0,53.0,-503.8253585386188,30.0,43.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,29.87,3.6,14.0,7.9,"['SN', 'BR']",0,0
109,2012-04-19,15,45,92,15_45,19,3,2012,4,16,13,61.0,39.0,50.0,-503.8253585386188,34.0,42.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.2,29.9,1.1,3.0,7.2,['RA'],0,0
110,2012-04-20,15,45,115,15_45,20,4,2012,4,16,13,67.0,37.0,52.0,-503.8253585386188,32.0,43.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,30.07,4.3,31.0,8.1,"['SN', 'BR']",0,0
111,2012-04-21,15,45,136,15_45,21,5,2012,4,16,13,74.0,44.0,59.0,-503.8253585386188,31.0,46.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.03,1.8,8.0,6.8,"['SN', 'BR']",0,0
112,2012-04-22,15,45,173,15_45,22,6,2012,4,16,13,73.0,39.0,56.0,-503.8253585386188,33.0,45.0,9.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.42,30.15,3.1,16.0,5.5,"['SN', 'BR']",0,0
113,2012-04-23,15,45,92,15_45,23,0,2012,4,17,13,79.0,44.0,62.0,-503.8253585386188,30.0,47.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,29.99,2.4,18.0,6.0,"['SN', 'BR']",0,0
114,2012-04-24,15,45,78,15_45,24,1,2012,4,17,13,85.0,51.0,68.0,-503.8253585386188,29.0,48.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.17,29.78,2.6,21.0,9.2,['RA'],0,0
115,2012-04-25,15,45,88,15_45,25,2,2012,4,17,13,78.0,48.0,63.0,-503.8253585386188,29.0,48.0,2.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,29.83,0.3,15.0,7.1,"['SN', 'BR']",0,0
116,2012-04-26,15,45,87,15_45,26,3,2012,4,17,13,79.0,50.0,65.0,-503.8253585386188,39.0,51.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.08,24.08,29.71,7.9,18.0,9.9,"['TS', 'RA']",1,0
117,2012-04-27,15,45,93,15_45,27,4,2012,4,17,13,67.0,37.0,52.0,-503.8253585386188,36.0,45.0,13.0,0.0,-1000,-1000,-201.7534540748467,0.01,23.98,29.61,5.1,36.0,9.1,['RA'],0,0
118,2012-04-28,15,45,142,15_45,28,5,2012,4,17,13,60.0,28.0,44.0,-503.8253585386188,25.0,37.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.16,29.9,8.4,16.0,9.2,"['SN', 'BR']",0,0
119,2012-04-29,15,45,155,15_45,29,6,2012,4,17,13,63.0,33.0,48.0,-503.8253585386188,32.0,41.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.94,2.4,3.0,6.0,"['SN', 'BR']",0,0
120,2012-04-30,15,45,105,15_45,30,0,2012,4,18,13,76.0,37.0,57.0,-503.8253585386188,22.0,42.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.8,2.8,15.0,6.4,"['SN', 'BR']",0,0
121,2012-05-01,15,45,100,15_45,1,1,2012,5,18,13,76.0,49.0,63.0,-503.8253585386188,25.0,45.0,2.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.01,29.6,3.8,15.0,9.5,"['SN', 'BR']",0,0
122,2012-05-02,15,45,85,15_45,2,2,2012,5,18,13,77.0,46.0,62.0,-503.8253585386188,35.0,48.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.7,6.7,16.0,12.1,"['SN', 'BR']",0,0
123,2012-05-03,15,45,119,15_45,3,3,2012,5,18,13,79.0,45.0,62.0,-503.8253585386188,36.0,50.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.13,29.76,14.4,18.0,15.2,"['SN', 'BR']",0,0
124,2012-05-04,15,45,110,15_45,4,4,2012,5,18,13,87.0,53.0,70.0,-503.8253585386188,23.0,48.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.69,7.6,20.0,9.6,"['SN', 'BR']",0,0
125,2012-05-05,15,45,137,15_45,5,5,2012,5,18,13,82.0,45.0,64.0,-503.8253585386188,27.0,47.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.07,24.16,29.73,3.2,1.0,8.5,['TS'],1,0
126,2012-05-06,15,45,158,15_45,6,6,2012,5,18,13,60.0,42.0,51.0,-503.8253585386188,33.0,42.0,14.0,0.0,-1000,-1000,-201.7534540748467,0.11,24.39,30.13,5.1,1.0,7.4,"['RA', 'BR']",0,0
127,2012-05-07,15,45,123,15_45,7,0,2012,5,19,13,48.0,40.0,44.0,-503.8253585386188,38.0,41.0,21.0,0.0,-1000,-1000,-201.7534540748467,0.16,24.42,30.25,3.0,13.0,4.6,"['RA', 'BR']",0,0
128,2012-05-08,15,45,112,15_45,8,1,2012,5,19,13,63.0,36.0,50.0,-503.8253585386188,33.0,42.0,15.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.17,0.8,18.0,4.2,['BR'],0,0
129,2012-05-09,15,45,103,15_45,9,2,2012,5,19,13,75.0,41.0,58.0,-503.8253585386188,25.0,45.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.93,4.8,17.0,8.1,"['SN', 'BR']",0,0
130,2012-05-10,15,45,98,15_45,10,3,2012,5,19,13,81.0,51.0,66.0,-503.8253585386188,26.0,47.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.7,0.8,21.0,8.5,"['SN', 'BR']",0,0
131,2012-05-11,15,45,116,15_45,11,4,2012,5,19,13,52.0,38.0,45.0,-503.8253585386188,33.0,39.0,20.0,0.0,-1000,-1000,-201.7534540748467,0.03,24.42,30.19,7.2,2.0,9.0,"['RA', 'BR']",0,0
132,2012-05-12,15,45,127,15_45,12,5,2012,5,19,13,57.0,37.0,47.0,-503.8253585386188,39.0,42.0,18.0,0.0,-1000,-1000,-201.7534540748467,0.14,24.47,30.32,2.8,36.0,6.9,"['TS', 'RA', 'RA', 'BR']",1,0
133,2012-05-13,15,45,117,15_45,13,6,2012,5,19,13,57.0,39.0,48.0,-503.8253585386188,40.0,43.0,17.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.47,30.29,2.0,26.0,4.5,"['FG', '+', 'BR']",0,0
134,2012-05-14,15,45,97,15_45,14,0,2012,5,20,13,73.0,38.0,56.0,-503.8253585386188,22.0,42.0,9.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.41,30.18,1.9,20.0,5.2,"['SN', 'BR']",0,0
135,2012-05-15,15,45,109,15_45,15,1,2012,5,20,13,79.0,41.0,60.0,-503.8253585386188,23.0,44.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.38,30.08,4.1,16.0,7.2,"['SN', 'BR']",0,0
136,2012-05-16,15,45,81,15_45,16,2,2012,5,20,13,83.0,53.0,68.0,-503.8253585386188,29.0,48.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.24,29.88,5.7,20.0,8.8,['TS'],1,0
137,2012-05-17,15,45,91,15_45,17,3,2012,5,20,13,79.0,55.0,67.0,-503.8253585386188,31.0,49.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.1,29.71,3.5,22.0,8.2,"['SN', 'BR']",0,0
138,2012-05-18,15,45,110,15_45,18,4,2012,5,20,13,83.0,51.0,67.0,-503.8253585386188,29.0,49.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,23.98,29.52,4.1,20.0,9.5,"['SN', 'BR']",0,0
139,2012-05-19,15,45,147,15_45,19,5,2012,5,20,13,55.0,42.0,49.0,-503.8253585386188,43.0,45.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.32,24.29,30.0,4.3,1.0,6.9,"['TS', 'RA', 'RA', 'BR']",1,0
140,2012-05-20,15,45,166,15_45,20,6,2012,5,20,13,73.0,40.0,57.0,-503.8253585386188,39.0,48.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.14,7.7,16.0,8.7,"['SN', 'BR']",0,0
141,2012-05-21,15,45,121,15_45,21,0,2012,5,21,13,83.0,49.0,66.0,-503.8253585386188,36.0,51.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.32,29.99,5.1,18.0,6.2,"['SN', 'BR']",0,0
142,2012-05-22,15,45,71,15_45,22,1,2012,5,21,13,90.0,56.0,73.0,-503.8253585386188,28.0,51.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.0,24.05,29.61,7.0,22.0,9.3,"['SN', 'BR']",0,0
143,2012-05-23,15,45,94,15_45,23,2,2012,5,21,13,69.0,48.0,59.0,-503.8253585386188,40.0,48.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.49,23.96,29.54,5.2,3.0,7.3,"['TS', 'RA', 'RA', 'BR']",1,0
144,2012-05-24,15,45,120,15_45,24,3,2012,5,21,13,66.0,43.0,55.0,-503.8253585386188,34.0,45.0,10.0,0.0,-1000,-1000,-201.7534540748467,0.01,24.0,29.65,3.2,7.0,8.3,"['RA', 'BR']",0,0
145,2012-05-25,15,45,129,15_45,25,4,2012,5,21,13,73.0,49.0,61.0,-503.8253585386188,42.0,50.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.06,29.71,11.5,16.0,14.1,"['SN', 'BR']",0,0
146,2012-05-26,15,45,133,15_45,26,5,2012,5,21,13,89.0,47.0,68.0,-503.8253585386188,30.0,51.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.0,23.95,29.51,15.4,20.0,17.3,"['FG', '+', 'BR']",0,0
147,2012-05-27,15,45,126,15_45,27,6,2012,5,21,13,72.0,48.0,60.0,-503.8253585386188,9.0,40.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.09,29.68,8.9,23.0,12.1,"['SN', 'BR']",0,0
148,2012-05-28,15,45,131,15_45,28,0,2012,5,22,13,74.0,42.0,58.0,-503.8253585386188,21.0,42.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.21,29.88,1.6,35.0,6.1,"['SN', 'BR']",0,0
149,2012-05-29,15,45,86,15_45,29,1,2012,5,22,13,77.0,38.0,58.0,-503.8253585386188,26.0,44.0,7.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.28,29.97,4.9,16.0,6.6,"['SN', 'BR']",0,0
150,2012-05-30,15,45,98,15_45,30,2,2012,5,22,13,83.0,47.0,65.0,-503.8253585386188,31.0,48.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.87,2.8,34.0,10.0,"['SN', 'BR']",0,0
151,2012-05-31,15,45,79,15_45,31,3,2012,5,22,13,73.0,44.0,59.0,-503.8253585386188,37.0,48.0,6.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.3,30.0,3.4,13.0,7.9,"['SN', 'BR']",0,0
152,2012-06-01,15,45,134,15_45,1,4,2012,6,22,13,81.0,53.0,67.0,-503.8253585386188,39.0,52.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.22,29.84,3.7,10.0,7.9,"['SN', 'BR']",0,0
153,2012-06-02,15,45,144,15_45,2,5,2012,6,22,13,87.0,50.0,69.0,-503.8253585386188,44.0,53.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.05,24.18,29.81,3.4,20.0,7.3,"['TS', 'RA', 'RA']",1,0
154,2012-06-03,15,45,182,15_45,3,6,2012,6,22,13,89.0,52.0,71.0,-503.8253585386188,39.0,53.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.84,3.7,16.0,8.6,"['SN', 'BR']",0,0
155,2012-06-04,15,45,132,15_45,4,0,2012,6,23,13,88.0,54.0,71.0,-503.8253585386188,41.0,55.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.0,24.27,29.87,12.7,16.0,13.8,"['SN', 'BR']",0,0
156,2012-06-05,15,45,119,15_45,5,1,2012,6,23,13,83.0,58.0,71.0,-503.8253585386188,45.0,56.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.0,24.14,29.73,20.1,17.0,20.4,"['SN', 'BR']",0,0
157,2012-06-06,15,45,118,15_45,6,2,2012,6,23,13,86.0,49.0,51.76983349657199,-503.8253585386188,49.0,57.0,15.385896180215475,2.1557296767874634,-1000,-1000,-201.7534540748467,2.21,24.16,29.74,6.0,13.0,13.3,"['TS', 'TS', 'RA', 'BR']",1,0
158,2012-06-07,15,45,123,15_45,7,3,2012,6,23,13,79.0,51.0,65.0,-503.8253585386188,55.0,59.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.51,24.22,29.85,3.5,15.0,8.9,['BR'],0,0
159,2012-06-08,15,45,125,15_45,8,4,2012,6,23,13,88.0,56.0,72.0,-503.8253585386188,46.0,58.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.11,29.7,7.5,17.0,10.8,"['SN', 'BR']",0,0
160,2012-06-09,15,45,141,15_45,9,5,2012,6,23,13,92.0,57.0,75.0,-503.8253585386188,26.0,52.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.0,23.92,29.41,9.7,21.0,11.5,"['SN', 'BR']",0,0
161,2012-06-10,15,45,212,15_45,10,6,2012,6,23,13,74.0,50.0,62.0,-503.8253585386188,32.0,47.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.18,29.76,7.0,10.0,8.4,"['SN', 'BR']",0,0
162,2012-06-11,15,45,124,15_45,11,0,2012,6,24,13,77.0,45.0,61.0,-503.8253585386188,30.0,47.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.05,8.5,12.0,10.8,"['SN', 'BR']",0,0
163,2012-06-12,15,45,91,15_45,12,1,2012,6,24,13,83.0,54.0,69.0,-503.8253585386188,28.0,49.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.29,29.93,3.0,12.0,6.8,"['SN', 'BR']",0,0
164,2012-06-13,15,45,122,15_45,13,2,2012,6,24,13,89.0,50.0,70.0,-503.8253585386188,29.0,51.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.0,24.14,29.72,6.0,15.0,6.9,"['SN', 'BR']",0,0
165,2012-06-14,15,45,96,15_45,14,3,2012,6,24,13,83.0,56.0,70.0,-503.8253585386188,40.0,53.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.77,4.0,9.0,7.2,"['SN', 'BR']",0,0
166,2012-06-15,15,45,139,15_45,15,4,2012,6,24,13,82.0,58.0,70.0,-503.8253585386188,48.0,56.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.08,24.24,29.85,8.7,16.0,12.1,"['TS', 'TS', 'RA']",1,0
167,2012-06-16,15,45,152,15_45,16,5,2012,6,24,13,78.0,56.0,67.0,-503.8253585386188,45.0,54.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.36,30.04,2.9,23.0,10.1,"['TS', 'RA']",1,0
168,2012-06-17,15,45,117,15_45,17,6,2012,6,24,13,93.0,59.0,76.0,-503.8253585386188,32.0,54.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.0,24.12,29.69,6.5,26.0,10.4,"['SN', 'BR']",0,0
169,2012-06-18,15,45,94,15_45,18,0,2012,6,25,13,96.0,66.0,81.0,-503.8253585386188,27.0,53.0,0.0,16.0,-1000,-1000,-201.7534540748467,0.0,24.0,29.49,5.8,21.0,7.3,"['SN', 'BR']",0,0
170,2012-06-19,15,45,96,15_45,19,1,2012,6,25,13,93.0,60.0,77.0,-503.8253585386188,31.0,54.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.0,23.99,29.48,2.9,9.0,9.6,"['SN', 'BR']",0,0
171,2012-06-20,15,45,104,15_45,20,2,2012,6,25,13,71.0,52.0,62.0,-503.8253585386188,44.0,53.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.32,29.93,5.5,4.0,7.6,"['RA', 'BR']",0,0
172,2012-06-21,15,45,66,15_45,21,3,2012,6,25,13,82.0,56.0,69.0,-503.8253585386188,43.0,55.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.33,29.98,18.0,16.0,18.3,"['SN', 'BR']",0,0
173,2012-06-22,15,45,113,15_45,22,4,2012,6,25,13,97.0,56.0,77.0,-503.8253585386188,38.0,56.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.0,24.12,29.67,7.7,20.0,10.6,"['SN', 'BR']",0,0
174,2012-06-23,15,45,96,15_45,23,5,2012,6,25,13,100.0,62.0,81.0,-503.8253585386188,28.0,54.0,0.0,16.0,-1000,-1000,-201.7534540748467,0.0,24.14,29.65,5.1,18.0,7.0,"['SN', 'BR']",0,0
175,2012-06-24,15,45,109,15_45,24,6,2012,6,25,13,97.0,62.0,80.0,-503.8253585386188,35.0,57.0,0.0,15.0,-1000,-1000,-201.7534540748467,0.0,24.29,29.82,2.4,32.0,7.7,"['SN', 'BR']",0,0
176,2012-06-25,15,45,91,15_45,25,0,2012,6,26,13,100.0,64.0,82.0,-503.8253585386188,31.0,56.0,0.0,17.0,-1000,-1000,-201.7534540748467,0.0,24.23,29.77,8.3,19.0,11.0,"['SN', 'BR']",0,0
177,2012-06-26,15,45,85,15_45,26,1,2012,6,26,13,99.0,64.0,82.0,-503.8253585386188,36.0,56.0,0.0,17.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.16,29.67,6.5,23.0,10.3,['RA'],0,0
178,2012-06-27,15,45,66,15_45,27,2,2012,6,26,13,93.0,65.0,79.0,-503.8253585386188,46.0,59.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.02,24.26,29.8,6.0,22.0,9.8,"['TS', 'TS', 'RA']",1,0
179,2012-06-28,15,45,77,15_45,28,3,2012,6,26,13,93.0,60.0,77.0,-503.8253585386188,43.0,57.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.36,29.96,5.3,24.0,8.1,"['SN', 'BR']",0,0
180,2012-06-29,15,45,108,15_45,29,4,2012,6,26,13,95.0,62.0,79.0,-503.8253585386188,39.0,57.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.87,2.3,23.0,8.1,"['SN', 'BR']",0,0
181,2012-06-30,15,45,107,15_45,30,5,2012,6,26,13,93.0,63.0,78.0,-503.8253585386188,38.0,56.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.25,29.82,4.1,24.0,7.3,"['SN', 'BR']",0,0
182,2012-07-01,15,45,131,15_45,1,6,2012,7,26,13,95.0,64.0,80.0,-503.8253585386188,41.0,58.0,0.0,15.0,-1000,-1000,-201.7534540748467,0.02,24.21,29.76,9.2,16.0,11.9,"['SN', 'BR']",0,0
183,2012-07-02,15,45,126,15_45,2,0,2012,7,27,13,97.0,65.0,81.0,-503.8253585386188,44.0,59.0,0.0,16.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.79,1.7,24.0,10.6,['TS'],1,0
184,2012-07-03,15,45,90,15_45,3,1,2012,7,27,13,94.0,66.0,80.0,-503.8253585386188,46.0,58.0,0.0,15.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.23,29.79,6.5,23.0,10.3,['RA'],0,0
185,2012-07-04,15,45,88,15_45,4,2,2012,7,27,13,93.0,61.0,77.0,-503.8253585386188,42.0,58.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.0,24.2,29.75,2.4,35.0,6.6,['FU'],0,0
186,2012-07-05,15,45,96,15_45,5,3,2012,7,27,13,95.0,66.0,81.0,-503.8253585386188,50.0,62.0,0.0,16.0,-1000,-1000,-201.7534540748467,0.0,24.23,29.77,3.1,13.0,8.4,"['SN', 'BR']",0,0
187,2012-07-06,15,45,89,15_45,6,4,2012,7,27,13,85.0,60.0,73.0,-503.8253585386188,54.0,60.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.22,24.39,29.99,4.5,36.0,7.8,"['TS', 'TS', 'RA']",1,0
188,2012-07-07,15,45,101,15_45,7,5,2012,7,27,13,81.0,60.0,71.0,-503.8253585386188,58.0,61.0,0.0,6.0,-1000,-1000,-201.7534540748467,1.23,24.49,30.18,2.3,12.0,6.3,"['TS', 'TS', 'RA', 'RA', 'BR']",1,0
189,2012-07-08,15,45,129,15_45,8,6,2012,7,27,13,74.0,60.0,67.0,-503.8253585386188,59.0,61.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.03,24.5,30.2,2.2,35.0,3.6,"['RA', 'BR']",0,0
190,2012-07-09,15,45,84,15_45,9,0,2012,7,28,13,77.0,60.0,69.0,-503.8253585386188,57.0,61.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.43,24.5,30.19,1.8,12.0,4.3,"['TS', 'RA', 'BR']",1,0
191,2012-07-10,15,45,93,15_45,10,1,2012,7,28,13,83.0,59.0,71.0,-503.8253585386188,53.0,60.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.0,24.44,30.11,4.5,14.0,7.6,"['SN', 'BR']",0,0
192,2012-07-11,15,45,71,15_45,11,2,2012,7,28,13,87.0,59.0,73.0,-503.8253585386188,51.0,60.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.0,24.38,30.01,3.9,17.0,7.4,"['SN', 'BR']",0,0
193,2012-07-12,15,45,81,15_45,12,3,2012,7,28,13,89.0,60.0,75.0,-503.8253585386188,46.0,58.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.0,24.37,29.96,2.1,27.0,7.8,"['SN', 'BR']",0,0
194,2012-07-13,15,45,106,15_45,13,4,2012,7,28,13,92.0,60.0,76.0,-503.8253585386188,44.0,58.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.0,24.38,29.97,2.6,17.0,6.7,"['SN', 'BR']",0,0
195,2012-07-14,15,45,122,15_45,14,5,2012,7,28,13,92.0,60.0,76.0,-503.8253585386188,45.0,58.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.0,24.34,29.93,6.6,19.0,8.5,"['SN', 'BR']",0,0
196,2012-07-15,15,45,114,15_45,15,6,2012,7,28,13,93.0,63.0,78.0,-503.8253585386188,46.0,59.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.27,29.84,2.9,18.0,7.8,"['SN', 'BR']",0,0
197,2012-07-16,15,45,71,15_45,16,0,2012,7,29,13,90.0,59.0,75.0,-503.8253585386188,51.0,59.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.36,24.25,29.85,2.4,20.0,7.2,"['TS', 'RA', 'RA']",1,0
198,2012-07-17,15,45,98,15_45,17,1,2012,7,29,13,87.0,59.0,73.0,-503.8253585386188,48.0,58.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.88,1.4,21.0,5.8,"['SN', 'BR']",0,0
199,2012-07-18,15,45,64,15_45,18,2,2012,7,29,13,92.0,58.0,75.0,-503.8253585386188,46.0,58.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.36,29.95,6.0,19.0,8.5,"['TS', 'RA', 'RA']",1,0
200,2012-07-19,15,45,81,15_45,19,3,2012,7,29,13,94.0,61.0,78.0,-503.8253585386188,44.0,59.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.39,29.99,8.3,16.0,9.2,"['SN', 'BR']",0,0
201,2012-07-20,15,45,88,15_45,20,4,2012,7,29,13,94.0,61.0,78.0,-503.8253585386188,43.0,59.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.4,29.98,7.6,16.0,8.5,"['SN', 'BR']",0,0
202,2012-07-21,15,45,117,15_45,21,5,2012,7,29,13,95.0,61.0,78.0,-503.8253585386188,43.0,58.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.39,29.96,2.6,20.0,5.8,"['SN', 'BR']",0,0
203,2012-07-22,15,45,127,15_45,22,6,2012,7,29,13,91.0,67.0,79.0,-503.8253585386188,49.0,60.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.4,29.99,3.2,32.0,5.5,['TS'],1,0
204,2012-07-23,15,45,93,15_45,23,0,2012,7,30,13,95.0,60.0,78.0,-503.8253585386188,47.0,59.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.34,29.94,3.1,23.0,6.7,"['SN', 'BR']",0,0
205,2012-07-24,15,45,80,15_45,24,1,2012,7,30,13,92.0,62.0,77.0,-503.8253585386188,47.0,59.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.02,24.24,29.81,0.6,29.0,5.1,"['TS', 'RA']",1,0
206,2012-07-25,15,45,70,15_45,25,2,2012,7,30,13,85.0,62.0,74.0,-503.8253585386188,51.0,59.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.88,1.4,9.0,5.0,"['SN', 'BR']",0,0
207,2012-07-26,15,45,46,15_45,26,3,2012,7,30,13,90.0,58.0,74.0,-503.8253585386188,46.0,58.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.0,24.36,29.97,0.6,7.0,5.9,"['SN', 'BR']",0,0
208,2012-07-27,15,45,112,15_45,27,4,2012,7,30,13,90.0,61.0,76.0,-503.8253585386188,50.0,59.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.07,24.4,30.01,5.9,20.0,9.6,"['TS', 'TS', 'RA', 'RA']",1,0
209,2012-07-28,15,45,108,15_45,28,5,2012,7,30,13,90.0,63.0,77.0,-503.8253585386188,50.0,59.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,30.02,5.8,24.0,11.1,['RA'],0,0
210,2012-07-29,15,45,116,15_45,29,6,2012,7,30,13,93.0,64.0,79.0,-503.8253585386188,51.0,61.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.03,24.34,29.94,4.0,32.0,8.1,"['TS', 'TS', 'RA', 'RA']",1,0
211,2012-07-30,15,45,83,15_45,30,0,2012,7,31,13,88.0,63.0,76.0,-503.8253585386188,56.0,62.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.04,24.4,30.02,2.4,25.0,6.7,"['TS', 'TS', 'RA', 'RA']",1,0
212,2012-07-31,15,45,123,15_45,31,1,2012,7,31,13,91.0,63.0,77.0,-503.8253585386188,53.0,61.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.12,24.37,29.98,11.8,20.0,13.9,"['TS', 'TS', 'RA']",1,0
213,2012-08-01,15,45,104,15_45,1,2,2012,8,31,13,90.0,64.0,77.0,-503.8253585386188,51.0,60.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.35,24.34,29.95,3.2,22.0,8.6,"['TS', 'TS', 'RA', 'RA']",1,0
214,2012-08-02,15,45,89,15_45,2,3,2012,8,31,13,86.0,60.0,73.0,-503.8253585386188,47.0,58.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.31,29.92,6.8,25.0,9.9,['RA'],0,0
215,2012-08-03,15,45,98,15_45,3,4,2012,8,31,13,92.0,59.0,76.0,-503.8253585386188,37.0,55.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.81,2.0,22.0,7.3,"['SN', 'BR']",0,0
216,2012-08-04,15,45,119,15_45,4,5,2012,8,31,13,81.0,56.0,69.0,-503.8253585386188,45.0,54.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.44,30.08,4.5,9.0,8.9,"['SN', 'BR']",0,0
